"","UserID","Gender","max_stakes","mean_stakes","mean_bets","mean_winnings","LOS","Continent"
"1426",1338258,0,15,15,2,35,25,"Asia"
"1427",1338260,0,0,0,2,0,174,"Europe"
"1428",1338264,0,15366,2935.83,148.5,2805,102,"Asia"
"1429",1338265,0,1722,316.33,6.22,304.13,173,"Europe"
"1430",1338268,0,109.42,109.42,27,201.81,141,"Europe"
"1431",1338275,0,970,347.75,103,329.92,202,"Europe"
"1432",1338287,0,109,48.67,37.17,44,13,"Europe"
"1433",1338292,0,59,59,6,49,184,"Europe"
"1434",1338301,0,573.6,205.9,79.2,173.64,235,"Europe"
"1435",1338315,0,116.25,56.92,47.33,48.75,7,"Europe"
"1436",1338318,0,100.45,100.45,27,171.76,170,"Europe"
"1437",1338320,0,85.25,31.34,4.88,34.53,35,"Europe"
"1438",1338331,0,103.9,103.9,36,161.25,169,"Europe"
"1439",1338341,1,0.5,0.5,1,0.41,204,"Europe"
"1440",1338349,0,447.5,110.08,19.77,111.88,1,"Europe"
"1441",1338356,0,147,145.75,41.5,130.75,230,"Europe"
"1442",1338366,0,105.8,105.8,40,230.9,143,"Europe"
"1443",1338378,0,43.75,43.75,13,19.75,212,"Europe"
"1444",1338389,1,315,83.79,28,77.84,217,"Europe"
"1445",1338394,0,105.17,105.17,34,207.68,155,"Europe"
"1446",1338397,0,60,27.67,10.33,15.67,163,"Europe"
"1447",1338399,1,25,15,14.5,10,220,"Europe"
"1448",1338416,0,439,327.5,2.5,289,236,"Europe"
"1449",1338427,0,18,18,24,8.25,237,"Europe"
"1450",1338428,0,366,133,87,112.08,158,"Europe"
"1451",1338435,0,64.5,64.5,3,55.5,63,"Europe"
"1452",1338448,0,103.75,103.75,33,161.89,163,"Europe"
"1453",1338470,0,1959,312.48,73.04,294.21,91,"Europe"
"1454",1338472,0,28,28,23,25,237,"Europe"
"1455",1338474,0,632,274.22,94.12,230.78,219,"Europe"
"1456",1338475,0,32,26.5,93.67,15.31,236,"Europe"
"1457",1338481,0,104,104,31,207.96,148,"Europe"
"1458",1338485,0,138.43,77.95,56,91.51,237,"Europe"
"1459",1338515,0,54,54,12,50,207,"Europe"
"1460",1338516,0,110.39,110.39,28,187.53,134,"Europe"
"1461",1338525,1,771,771,234,571,237,"Europe"
"1462",1338527,0,1.6,1.6,1,1.32,83,"Europe"
"1463",1338531,0,26,26,6,0,237,"Europe"
"1464",1338532,0,118.36,118.36,89,104.97,236,"Asia"
"1465",1338537,0,105.13,105.13,32,180.66,137,"Europe"
"1466",1338541,0,398.5,258.25,84.5,201.75,210,"Europe"
"1467",1338542,0,11.5,11.5,11,13.5,11,"Europe"
"1468",1338554,0,7616.78,7616.78,300,6629.17,236,"Europe"
"1469",1338570,0,69.89,40.66,28.75,37.3,234,"Europe"
"1470",1338572,0,26,20,10.5,0,225,"Europe"
"1471",1338578,0,80,55,7.5,73.75,143,"Europe"
"1472",1338581,0,348.6,186.28,166.17,178.63,2,"Europe"
"1473",1338586,0,183.5,183.5,129,170.75,156,"Europe"
"1474",1338605,1,881.5,335.28,126,340.85,235,"Europe"
"1475",1338614,0,4,4,4,0,217,"Europe"
"1476",1338637,0,14,9.7,10.2,9.4,18,"Europe"
"1477",1338651,0,28,9.27,2.14,8.61,154,"Europe"
"1478",1338654,1,4.8,4.8,1,4.44,227,"Europe"
"1479",1338661,0,1227.33,222.85,250.55,206.97,208,"Europe"
"1480",1338664,0,2350,183.01,88.47,180.07,127,"Europe"
"1481",1338666,0,11,11,11,4,138,"Europe"
"1482",1338675,0,728,90.22,63.18,86.59,211,"Europe"
"1483",1338698,0,14.5,11.17,11.33,6.83,133,"Europe"
"1484",1338703,0,2628.54,827.18,536.8,717.99,223,"Europe"
"1485",1338705,0,662.8,52.24,118.99,48.45,32,"Europe"
"1486",1338710,0,108.31,108.31,91,53.31,193,"Europe"
"1487",1338714,1,3.2,0.78,1,0.64,30,"Europe"
"1488",1338724,1,0.1,0.1,1,0.08,149,"Europe"
"1489",1338728,0,15,15,11,12.48,232,"Europe"
"1490",1338755,0,9,6.5,6.5,6,111,"Asia"
"1491",1338772,0,3.75,3.75,3,3.45,27,"Europe"
"1492",1338783,1,37.6,8.13,8.6,7.13,197,"Asia"
"1493",1338835,0,565,296.5,199,276.5,236,"Asia"
"1494",1338843,0,2257,1175.8,144.2,1045.9,231,"Europe"
"1495",1338855,0,68,30,33.75,20.88,183,"Europe"
"1496",1338860,0,71.99,71.99,18,150.69,80,"Europe"
"1497",1338884,0,255,177.5,26.5,88,229,"Asia"
"1498",1338886,0,55.5,36.7,28.5,28.55,214,"Europe"
"1499",1338888,0,111.73,111.73,33,223.6,75,"Europe"
"1500",1338894,0,637.5,637.5,78,585,237,"Europe"
"1501",1338896,0,777.75,393.38,246,332.62,181,"Europe"
"1502",1338898,0,199.51,67.99,138.25,67.38,233,"Europe"
"1503",1338901,0,24,24,9,14,24,"Europe"
"1504",1338903,0,4,4,5,4.29,236,"Europe"
"1505",1338904,0,34.25,26.12,54,15.62,191,"Europe"
"1506",1338911,0,92,92,44,77,51,"Europe"
"1507",1338916,0,234,33.21,19.33,33.71,223,"Asia"
"1508",1338932,0,9.47,9.47,22,2.56,8,"Europe"
"1509",1338939,0,5.25,5.25,18,5.25,231,"Europe"
"1510",1338948,0,175,175,16,170,230,"Europe"
"1511",1338951,0,963,286.29,100.17,271.21,203,"Europe"
"1512",1338952,0,435.37,200.23,177.11,123.46,118,"Europe"
"1513",1338956,0,150,120.25,78,81.5,185,"Europe"
"1514",1338958,0,1005.5,341.12,71.5,323.62,228,"Europe"
"1515",1338961,0,248,151.5,57,142.67,45,"Asia"
"1516",1338964,0,766,353.63,77.83,335.08,209,"Europe"
"1517",1338976,0,131.5,42.21,16.93,22.4,62,"Europe"
"1518",1338984,1,51,51,51,41.9,212,"Europe"
"1519",1338997,0,0.49,0.49,1,0,231,"Europe"
"1520",1339001,0,115,115,16,85,228,"Europe"
"1521",1339022,0,95,95,21,97,128,"Europe"
"1522",1339024,0,57,57,21,70,235,"Europe"
"1523",1339026,0,11253.5,2616.65,174.52,2505.28,101,"Europe"
"1524",1339033,0,303.21,154.07,5.67,146,216,"Europe"
"1525",1339036,0,52,37.5,34.5,19.5,234,"Europe"
"1526",1339037,0,51.5,48.19,14.5,38.69,236,"Europe"
"1527",1339039,1,0.5,0.48,1,0.4,4,"Europe"
"1528",1339051,0,3719,1318.5,122.33,1131.5,1,"Europe"
"1529",1339073,0,48,10.93,9.74,10.56,2,"Europe"
"1530",1339088,0,1624.35,461.23,127.76,450.5,154,"Europe"
"1531",1339090,0,1.5,1.5,3,0.5,162,"Europe"
"1532",1339094,0,44,44,34,31,225,"Europe"
"1533",1339137,1,2149.5,1899.07,98,1688.26,170,"Europe"
"1534",1339169,0,13.05,13.05,12,6.39,236,"Americas"
"1535",1339174,0,503,216.87,9,212.05,35,"Europe"
"1536",1339178,0,155.5,78.75,65,67.76,210,"Europe"
"1537",1339184,0,940,920,41,705,22,"Europe"
"1538",1339204,0,267,239.5,66,219.5,215,"Europe"
"1539",1339212,0,151,151,34,132,237,"Europe"
"1540",1339216,0,297,155.83,91.33,158.17,8,"Europe"
"1541",1339224,0,201,124.5,30.5,84.5,232,"Europe"
"1542",1339256,0,31,31,2,24,164,"Europe"
"1543",1339277,0,199.25,74.88,61.75,68.75,237,"Europe"
"1544",1339284,0,954,342.33,2,313.67,184,"Europe"
"1545",1339289,0,596.75,269,241.33,257.5,232,"Europe"
"1546",1339294,0,43,16.12,2.5,14.38,227,"Europe"
"1547",1339296,0,76,67,8.5,54,236,"Europe"
"1548",1339300,0,512.94,189.12,5.25,130.01,206,"Europe"
"1549",1339305,0,3,3,3,4,60,"Europe"
"1550",1339315,0,7,6,6,1.5,220,"Europe"
"1551",1339319,0,137,56.88,44.5,46.38,175,"Europe"
"1552",1339322,0,691.53,140.77,186.86,134.57,237,"Europe"
"1553",1339323,0,16605,5137.78,308.89,4935.56,90,"Europe"
"1554",1339329,0,67,52.81,7.5,40.44,230,"Europe"
"1555",1339330,1,58,58,29,72.93,237,"Europe"
"1556",1339331,0,47.65,47.65,68,32.76,235,"Europe"
"1557",1339338,0,41.5,26.5,26.67,21.67,218,"Europe"
"1558",1339344,0,150.5,25.09,29.74,22.89,30,"Europe"
"1559",1339346,0,12,12,1,4,108,"Europe"
"1560",1339349,1,4,2.76,0.89,2.27,207,"Europe"
"1561",1339365,0,47.25,21.22,11.35,18.42,206,"Europe"
"1562",1339372,0,503,288,2.5,222,59,"Europe"
"1563",1339383,0,119.8,60.57,15,55.05,206,"Europe"
"1564",1339394,0,1938,1563.5,334.5,1414,208,"Europe"
"1565",1339402,0,17,5.44,16,4.14,42,"Europe"
"1566",1339437,1,1.2,0.65,1,0.54,213,"Europe"
"1567",1339445,0,2915.75,1142.72,88.62,1055.92,237,"Europe"
"1568",1339459,0,4925,845.56,57.89,801.39,22,"Europe"
"1569",1339462,0,15738,7604.12,1295.5,7259.25,21,"Europe"
"1570",1339466,0,40.12,19.36,17.1,14.34,180,"Europe"
"1571",1339472,1,524.27,118.12,56.52,104.17,202,"Europe"
"1572",1339498,0,3233,2196.83,80.33,1810.17,233,"Europe"
"1573",1339505,0,3934.5,1231.65,3.88,1192.21,4,"Europe"
"1574",1339509,0,92.5,53.4,41.8,37.84,220,"Europe"
"1575",1339516,0,75,18.84,15.62,13.47,34,"Europe"
"1576",1339528,0,1,1,2,0,197,"Europe"
"1577",1339529,0,204,54.95,40.45,49.46,224,"Europe"
"1578",1339530,0,176.12,126.06,165,111.06,155,"Europe"
"1579",1339544,0,109,109,3,102,233,"Europe"
"1580",1339546,1,634.5,249.17,92.25,235.67,233,"Europe"
"1581",1339548,0,254.21,124.71,105,125.02,210,"Europe"
"1582",1339550,0,31,31,22,16.5,4,"Asia"
"1583",1339553,0,0.5,0.5,1,0,231,"Europe"
"1584",1339564,0,1,1,1,0,224,"Europe"
"1585",1339580,0,2275,549.6,312,531.6,44,"Europe"
"1586",1339596,0,77,32,9.67,23.58,155,"Europe"
"1587",1339599,0,4301.05,1177.14,517.77,1130.52,206,"Europe"
"1588",1339613,0,2,2,2,0,136,"Asia"
"1589",1339624,0,1925,1241.12,44.5,1003.5,236,"Europe"
"1590",1339632,0,2366.75,330.96,91.77,322.29,162,"Asia"
"1591",1339635,0,28.5,16.5,21,9.87,216,"Europe"
"1592",1339641,0,3007.71,558.96,184.18,478.34,212,"Europe"
"1593",1339680,0,14,14,14,16.5,178,"Europe"
"1594",1339697,1,144,48.83,51.33,37.77,232,"Europe"
"1595",1339698,0,27351.4,2517.87,440.14,2476.16,179,"Europe"
"1596",1339715,0,3521,673.11,170.89,678.48,8,"Asia"
"1597",1339722,0,33,8.9,8.81,7.7,136,"Europe"
"1598",1339748,0,232.09,88.15,47,74.68,92,"Europe"
"1599",1339753,0,68,39.17,24,43.23,172,"Europe"
"1600",1339762,0,937.93,937.93,8,578.81,236,"Asia"
"1601",1339763,0,12,12,12,7,93,"Europe"
"1602",1339783,0,11.5,11,12.5,4,232,"Europe"
"1603",1339785,0,371.5,371.5,5,275.5,22,"Europe"
"1604",1339788,0,366,118.29,18.56,77.68,148,"Europe"
"1605",1339799,0,1010,505.5,38.5,455,213,"Europe"
"1606",1339806,1,342,150.92,93.67,135.25,236,"Europe"
"1607",1339810,0,62,16.44,2.78,17.11,208,"Europe"
"1608",1339813,0,140,122.5,28.5,87.5,234,"Europe"
"1609",1339824,1,2,2,1,14.5,209,"Europe"
"1610",1339836,0,1002,330.11,39.44,279,191,"Europe"
"1611",1339838,0,175.63,67.82,67.75,56.43,80,"Europe"
"1612",1339844,0,213.38,71.7,194,63.5,221,"Europe"
"1613",1339860,0,2431,808.86,101.86,718.5,103,"Europe"
"1614",1339867,0,382,150.67,18.4,126.33,143,"Europe"
"1615",1339889,0,2327,600.12,150.75,525.88,205,"Europe"
"1616",1339923,0,31,31,7,20,217,"Europe"
"1617",1339928,0,10,10,1,0,236,"Europe"
"1618",1339943,0,1135,150.67,28.78,133.39,158,"Europe"
"1619",1339957,0,2079,862.31,13.25,884.31,44,"Europe"
"1620",1339960,0,2,2,2,1,219,"Europe"
"1621",1339969,0,271,65.5,18.07,63.5,3,"Europe"
"1622",1339971,0,88.5,34.81,75.5,29.69,167,"Europe"
"1623",1339999,1,35.2,35.2,33,17.5,228,"Europe"
"1624",1340010,0,886,380.17,168.67,356.33,223,"Europe"
"1625",1340024,1,0.5,0.5,1,0.41,236,"Europe"
"1626",1340027,0,1091,309.6,115,292.07,229,"Asia"
"1627",1340028,1,0.5,0.22,1.25,0.19,9,"Europe"
"1628",1340037,0,72,32.25,24.5,36.5,212,"Europe"
"1629",1340038,0,33660.5,30387.25,1574,29900.5,236,"Europe"
"1630",1340039,0,341.86,59.6,76,56.45,173,"Europe"
"1631",1340042,0,13.5,13.5,14,6,214,"Asia"
"1632",1340059,1,44.5,34.82,48.75,15.78,192,"Europe"
"1633",1340060,0,104,104,10,40,227,"Europe"
"1634",1340070,1,0.5,0.5,1,0.33,82,"Europe"
"1635",1340081,0,4876,1607.31,12.92,1775.79,100,"Europe"
"1636",1340086,0,90.45,54.68,86,39.72,232,"Europe"
"1637",1340089,0,76,15,15,14.58,180,"Asia"
"1638",1340162,0,130.39,53.91,46,41.39,45,"Asia"
"1639",1340174,0,5291,3530.5,329,3405.75,235,"Europe"
"1640",1340181,0,55,42.5,26,36.75,81,"Europe"
"1641",1340183,0,575.79,73.49,47.35,67.59,146,"Europe"
"1642",1340208,0,53.75,16.35,3.8,13.1,26,"Europe"
"1643",1340229,0,4027,1274,78.33,1274.75,72,"Europe"
"1644",1340237,0,2,2,2,0,87,"Europe"
"1645",1340241,0,32,32,12,12.35,236,"Europe"
"1646",1340254,0,105.5,45.42,40.33,43.58,163,"Europe"
"1647",1340263,0,335.75,156.92,49,125.92,26,"Europe"
"1648",1340267,0,473,110.79,109,107.25,159,"Europe"
"1649",1340269,0,7.14,5.34,8.5,2.87,212,"Europe"
"1650",1340279,0,1016.79,626.04,144.5,611.3,121,"Europe"
"1651",1340282,0,12,12,10,8,220,"Asia"
"1652",1340286,0,91,91,81,74,232,"Asia"
"1653",1340303,1,2.4,1.53,1.33,1.26,223,"Europe"
"1654",1340306,0,85,44.15,28,50.15,236,"Europe"
"1655",1340344,0,660.5,108.79,3.21,92.03,76,"Europe"
"1656",1340353,0,222.97,118.4,39.25,110.21,217,"Europe"
"1657",1340360,0,4,4,4,3,236,"Europe"
"1658",1340362,0,8,8,4,6,225,"Europe"
"1659",1340374,0,3220,226.28,6.55,221.28,109,"Europe"
"1660",1340376,0,3.62,2.44,4.5,0.56,130,"Europe"
"1661",1340381,0,152,64,1.67,60.5,48,"Europe"
"1662",1340382,0,44880,8806.06,4.9,8542.37,11,"Europe"
"1663",1340383,0,484,268.5,92.33,248.5,234,"Asia"
"1664",1340389,0,1360.75,665.2,68,703.46,66,"Europe"
"1665",1340391,0,9.31,4.94,6.7,4.39,7,"Europe"
"1666",1340400,0,1278,22.06,3.21,20.94,222,"Europe"
"1667",1340408,0,1170,351.12,42.88,344.25,168,"Europe"
"1668",1340420,0,286,106,5,85.67,210,"Europe"
"1669",1340430,0,952,185.56,83.39,179.25,45,"Europe"
"1670",1340433,0,646,378,163.5,348.4,9,"Europe"
"1671",1340469,0,48.5,24.25,25,15.25,101,"Europe"
"1672",1340471,0,32.5,10.5,12.4,8.93,197,"Europe"
"1673",1340526,0,1,1,1,0,132,"Asia"
"1674",1340529,0,15,10,1.67,8.33,221,"Europe"
"1675",1340562,0,12,12,8,2,236,"Europe"
"1676",1340567,0,650,650,19,601,234,"Europe"
"1677",1340578,0,1802.5,1802.5,228,1652.5,233,"Europe"
"1678",1340581,0,1892,729.57,1.71,717.86,208,"Europe"
"1679",1340587,0,52.5,43.5,45,39.5,84,"Europe"
"1680",1340614,0,38.25,25.62,21,22.12,194,"Europe"
"1681",1340622,0,202,129,4,105.25,235,"Europe"
"1682",1340623,0,604.75,604.75,184,565.75,235,"Europe"
"1683",1340631,0,250.25,118.27,93.3,94.19,235,"Europe"
"1684",1340634,0,442.75,290.88,108.5,260.38,111,"Europe"
"1685",1340641,0,258,58.5,28.12,43.87,208,"Europe"
"1686",1340650,0,259,250.75,43.5,236,236,"Europe"
"1687",1340655,1,0.3,0.3,3,0.25,219,"Asia"
"1688",1340679,0,39.47,31.77,39.5,15.61,206,"Europe"
"1689",1340684,1,8,8,1,6.6,236,"Europe"
"1690",1340687,0,85.06,85.06,64,70.06,236,"Europe"
"1691",1340692,0,36890.5,7800.63,2.85,7569.51,34,"Europe"
"1692",1340726,0,8,8,8,7,225,"Asia"
"1693",1340728,0,119,59.5,4,51.3,232,"Europe"
"1694",1340736,0,17,17,17,15,23,"Europe"
"1695",1340748,0,385,206.8,112.6,183.2,195,"Europe"
"1696",1340751,0,45,26,24.5,21,1,"Asia"
"1697",1340755,0,34,27,27,24.5,10,"Europe"
"1698",1340761,1,2,0.67,1.91,0.56,126,"Europe"
"1699",1340767,0,2357,955.65,153.6,938.75,135,"Europe"
"1700",1340777,0,2047.75,605.88,76.67,561.08,34,"Europe"
"1701",1340815,0,1.5,1.5,3,0.5,59,"Europe"
"1702",1340837,0,1,1,1,0,178,"Asia"
"1703",1340844,0,14.5,14.5,29,4.5,218,"Europe"
"1704",1340847,0,535,187.97,107.1,176.38,59,"Europe"
"1705",1340856,0,61,61,48,52,232,"Europe"
"1706",1340861,0,0,0,1.5,0,216,"Europe"
"1707",1340864,0,2369,1454.5,162.5,1282,218,"Europe"
"1708",1340872,0,340.4,96.12,122,89.32,173,"Europe"
"1709",1340876,0,1.44,1.44,2,0,97,"Europe"
"1710",1340877,0,71.19,35.49,24.25,4.44,215,"Europe"
"1711",1340893,0,4840.7,1053.88,396.58,950.67,236,"Europe"
"1712",1340898,0,8,8,8,3,217,"Europe"
"1713",1340919,0,2667,1242.85,887.92,1207,118,"Europe"
"1714",1340920,0,165.31,165.31,12,84.67,236,"Europe"
"1715",1340932,0,26.95,26.95,11,4.1,236,"Europe"
"1716",1340937,0,3282.75,1389.15,162.4,1425.85,156,"Europe"
"1717",1340947,0,54,12.82,7.27,10.32,148,"Europe"
"1718",1340958,0,123.93,28.94,19.78,24.77,151,"Asia"
"1719",1340963,0,43.07,43.07,30,28,30,"Europe"
"1720",1340977,0,842.25,296.88,233.67,288.29,124,"Europe"
"1721",1340984,0,1380.5,758.75,113.5,723.5,235,"Asia"
"1722",1341002,1,178.29,54.49,137.62,49.12,110,"Europe"
"1723",1341006,0,1361.2,885.32,97.17,844.12,16,"Europe"
"1724",1341009,0,52.5,52.5,45,29.06,215,"Europe"
"1725",1341012,1,1235.44,69.45,16.27,51.9,234,"Europe"
"1726",1341024,0,95,77.5,15.5,70,229,"Europe"
"1727",1341056,0,71,29.8,6.8,30.6,232,"Europe"
"1728",1341063,0,336,122,22,88.5,101,"Europe"
"1729",1341104,0,1819.5,514.31,39.16,507.82,181,"Europe"
"1730",1341106,0,1.5,1.5,3,0.5,141,"Europe"
"1731",1341115,0,139.36,69.42,77.5,60.21,213,"Asia"
"1732",1341140,0,616,616,12,566.5,236,"Europe"
"1733",1341167,0,20.83,20.83,4,1.3,236,"Europe"
"1734",1341170,0,6819,332.06,22.97,321.63,130,"Europe"
"1735",1341187,0,592,283.17,141.33,264.17,197,"Europe"
"1736",1341194,0,95,95,94,85.5,236,"Europe"
"1737",1341208,0,66.05,7.37,8.73,6.17,94,"Europe"
"1738",1341212,0,1716.5,378.2,123.96,316.15,129,"Europe"
"1739",1341213,0,14,14,11,14,236,"Europe"
"1740",1341218,0,1300,670,57,610,230,"Europe"
"1741",1341233,0,355,117.12,166.67,118.88,234,"Europe"
"1742",1341237,0,2118.5,543.42,194.12,529.04,232,"Europe"
"1743",1341249,0,4.25,2.75,8.5,1.62,206,"Europe"
"1744",1341251,0,815,493,79,418.25,59,"Europe"
"1745",1341269,0,64.69,50.62,26,36.73,234,"Europe"
"1746",1341276,0,253,22.19,7.12,19.08,198,"Europe"
"1747",1341282,0,158,158,7,161.5,82,"Europe"
"1748",1341288,0,600.75,218.44,4,189.19,124,"Europe"
"1749",1341307,1,63,63,39,43,189,"Europe"
"1750",1341322,0,22,22,1,7,236,"Europe"
"1751",1341324,0,90,26.58,26.67,25.83,133,"Asia"
"1752",1341350,0,882.47,316.75,248.5,271.73,206,"Europe"
"1753",1341353,0,87.5,58.25,49.5,36.25,228,"Asia"
"1754",1341359,0,168.82,114.76,30.3,121.46,235,"Europe"
"1755",1341374,0,7366,1832.36,118.1,1750.69,187,"Europe"
"1756",1341375,0,414.6,321.1,283.5,268.47,235,"Europe"
"1757",1341376,1,185.17,185.17,15,112.98,5,"Europe"
"1758",1341383,0,4447.5,994.1,2.2,997.9,2,"Europe"
"1759",1341390,0,32,17.5,2.5,0,116,"Europe"
"1760",1341409,1,215.58,98.82,120.13,77.25,115,"Europe"
"1761",1341436,0,5797,3230.74,653.4,3199.86,164,"Europe"
"1762",1341437,0,307.03,68.39,50.71,64.41,21,"Europe"
"1763",1341440,0,140.23,37.23,88,32.51,68,"Europe"
"1764",1341447,0,148,61.75,29,55.08,179,"Europe"
"1765",1341451,0,41,41,18,28,236,"Europe"
"1766",1341458,0,3,2,2,0.5,226,"Europe"
"1767",1341462,0,3191.5,895.43,250.9,888.15,1,"Europe"
"1768",1341464,0,101261,22853.19,327.46,22440.91,190,"Europe"
"1769",1341476,0,270,135.5,63.5,115.25,207,"Europe"
"1770",1341481,0,1868,1868,40,1468.5,236,"Europe"
"1771",1341514,0,18197,3266.5,1.5,3227.67,109,"Europe"
"1772",1341515,0,28.5,28.5,15,9,3,"Europe"
"1773",1341517,0,171.5,72.58,67.33,52.33,101,"Europe"
"1774",1341521,0,15,15,15,0,124,"Asia"
"1775",1341522,0,171.5,99.5,61.5,55.25,211,"Europe"
"1776",1341526,0,19299,1911.2,20.39,1911.08,19,"Europe"
"1777",1341531,0,28,28,11,16,222,"Europe"
"1778",1341540,1,14.7,5.62,8.5,2.84,162,"Europe"
"1779",1341548,0,16,12,6.33,15.6,195,"Europe"
"1780",1341550,0,929.22,502.69,223.1,434.3,85,"Europe"
"1781",1341576,0,13.02,13.02,6,0,212,"Europe"
"1782",1341580,0,176,59.8,4.8,50.5,28,"Europe"
"1783",1341581,0,63.5,33.68,34.86,29.25,219,"Europe"
"1784",1341585,0,652,347,1.5,283.5,73,"Europe"
"1785",1341596,0,131,123,1.5,184.82,99,"Americas"
"1786",1341599,0,544,436,4.5,447.62,235,"Europe"
"1787",1341603,0,11.39,11.39,13,8.65,236,"Asia"
"1788",1341604,0,64.75,64.75,3,52,221,"Europe"
"1789",1341611,0,4.32,2.65,5.25,2.57,103,"Europe"
"1790",1341615,0,157.5,121.83,56.33,94,109,"Europe"
"1791",1341617,0,534,343.5,74,288.75,234,"Europe"
"1792",1341622,0,475,230.25,31,236.12,219,"Europe"
"1793",1341639,0,123,123,36.5,103,235,"Europe"
"1794",1341643,0,397.5,251.4,59.5,243.24,154,"Europe"
"1795",1341644,0,852.75,439.67,372.5,430.73,206,"Europe"
"1796",1341647,0,39,10.42,24,5.25,231,"Europe"
"1797",1341648,0,2.54,1.96,3,3.06,102,"Asia"
"1798",1341656,0,400,142.67,8.5,121,174,"Europe"
"1799",1341665,1,0.2,0.2,2,0.16,24,"Europe"
"1800",1341672,0,30,30,6,10,170,"Europe"
"1801",1341713,0,181,181,52,151.5,236,"Europe"
"1802",1341722,1,2.8,1.4,1.5,1.16,145,"Europe"
"1803",1341727,0,172,172,1,90.5,234,"Europe"
"1804",1341752,1,3,3,5,0.08,233,"Europe"
"1805",1341758,0,902,345.85,182.5,307.52,236,"Europe"
"1806",1341760,0,11885.5,1521.36,163,1401.42,3,"Europe"
"1807",1341761,0,299.75,82.71,63.27,74.2,110,"Europe"
"1808",1341763,0,11,11,22,3,180,"Europe"
"1809",1341764,0,708.35,708.35,10,574.2,236,"Europe"
"1810",1341777,1,3,3,6,2.48,208,"Europe"
"1811",1341783,0,149,149,2,60,231,"Europe"
"1812",1341788,0,6,6,2,0,220,"Europe"
"1813",1341790,0,77.24,42.21,66,38.88,228,"Europe"
"1814",1341798,0,4,4,2,6,108,"Europe"
"1815",1341800,0,2,2,2,0,235,"Asia"
"1816",1341801,0,441.25,441.25,344,331.25,236,"Europe"
"1817",1341804,0,6357.25,1413.04,389.63,1372.19,101,"Europe"
"1818",1341810,0,228,228,229,209,235,"Asia"
"1819",1341828,0,135,119.67,120,89,234,"Europe"
"1820",1341850,0,26208.5,4145.65,27.88,4428.52,99,"Europe"
"1821",1341852,0,363.05,221.72,188.62,171.89,235,"Europe"
"1822",1341858,0,11.5,11.5,12,8.82,235,"Europe"
"1823",1341889,0,26,26,28,22,223,"Europe"
"1824",1341890,0,164,40.59,24.5,110.58,232,"Europe"
"1825",1341892,0,192,101.5,37.5,84.25,209,"Europe"
"1826",1341895,0,61.6,26.88,30.2,23.77,5,"Americas"
"1827",1341901,0,701,416,63.33,360.75,210,"Europe"
"1828",1341904,0,18.65,18.65,2,7.24,233,"Europe"
"1829",1341916,0,1990,745.17,312.22,726.87,193,"Europe"
"1830",1341921,0,7078,665.9,56.67,660.19,25,"Asia"
"1831",1341944,0,128,26.29,22.36,26.61,66,"Europe"
"1832",1341947,0,1482,451.38,269.62,454.75,7,"Europe"
"1833",1341960,0,695,358.5,205.5,357,1,"Asia"
"1834",1341962,0,7.52,7.52,59,2.59,213,"Europe"
"1835",1341967,1,2.4,0.73,1,0.6,9,"Europe"
"1836",1341984,0,30.75,30.75,13,11.75,18,"Europe"
"1837",1341999,0,230,100.43,14.86,104.86,29,"Europe"
"1838",1342010,0,10,10,1,0,81,"Europe"
"1839",1342031,0,3.38,3.38,10,1.38,226,"Asia"
"1840",1342048,0,4,4,4,0,92,"Europe"
"1841",1342060,0,167.5,71.11,86.57,57.38,3,"Europe"
"1842",1342068,0,64,64,39,45.9,232,"Europe"
"1843",1342089,0,666,225.74,141,211.22,92,"Europe"
"1844",1342117,0,5792,1761.37,501,1733.8,89,"Europe"
"1845",1342163,0,16.5,16.5,17,17,232,"Asia"
"1846",1342168,0,169.1,46.03,317.25,45.56,222,"Europe"
"1847",1342190,0,1078.56,418.15,85.29,364.92,134,"Europe"
"1848",1342193,0,454.5,156.41,76.64,144.73,51,"Europe"
"1849",1342221,0,1591,198,20.12,179.47,16,"Europe"
"1850",1342228,0,2813,685.12,49.33,699,163,"Europe"
"1851",1342233,0,324.94,324.94,19,185.95,198,"Europe"
"1852",1342238,0,8,8,5,0,233,"Oceania"
"1853",1342241,0,65.25,65.25,122,73.25,49,"Europe"
"1854",1342248,0,46.98,46.98,31,50.72,234,"Europe"
"1855",1342254,0,133,133,101,106,214,"Europe"
"1856",1342255,0,480.25,250.82,557.75,203.34,63,"Europe"
"1857",1342258,0,0.49,0.49,1,0,165,"Europe"
"1858",1342259,0,47,47,11,20,235,"Asia"
"1859",1342262,0,715.87,240.36,594,196.64,82,"Europe"
"1860",1342271,0,5.68,5.68,6,5.04,212,"Europe"
"1861",1342279,0,491,299.67,10.33,241,150,"Europe"
"1862",1342288,0,3270.5,450.29,24.5,423.26,165,"Europe"
"1863",1342307,0,1921.5,239.88,37.11,206.04,91,"Europe"
"1864",1342310,0,0.7,0.6,2,0.5,233,"Europe"
"1865",1342311,0,25915,6651.75,271,6634,201,"Europe"
"1866",1342316,0,5.52,5.52,5,0,210,"Europe"
"1867",1342318,0,39,21.5,14.25,18.56,224,"Europe"
"1868",1342320,0,232,116.5,92,111,218,"Asia"
"1869",1342341,0,666,214.3,165.7,208.28,120,"Europe"
"1870",1342354,0,1468,496.52,94.45,490.43,86,"Europe"
